PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;17;14;28079017_14_6;2023;10;14;12;V;13;V;49;V;40;V;61;V;56;V;42;V;39;V;45;V;47;V;53;V;55;V;72;V;81;V;84;V;91;V;97;V;99;V;93;V;82;V;65;V;59;V;35;V;8;V
28;079;17;14;28079017_14_6;2023;10;15;6;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;6;V;15;V;32;V;43;V;66;V;83;V;92;V;90;V;90;V;92;V;82;V;71;V;48;V;40;V;41;V;65;V
28;079;17;14;28079017_14_6;2023;10;16;67;V;63;V;63;V;69;V;72;V;67;V;55;V;49;V;42;V;39;V;50;V;65;V;67;V;70;V;71;V;73;V;73;V;69;V;61;V;46;V;38;V;16;V;10;V;13;V
28;079;17;14;28079017_14_6;2023;10;17;21;V;11;V;6;V;8;V;4;V;4;V;5;V;4;V;5;V;9;V;27;V;41;V;55;V;60;V;58;V;43;V;47;V;50;V;46;V;56;V;52;V;51;V;54;V;56;V
28;079;17;14;28079017_14_6;2023;10;18;59;V;59;V;56;V;52;V;51;V;54;V;50;V;53;V;50;V;53;V;56;V;60;V;60;V;68;V;70;V;73;V;72;V;65;V;60;V;61;V;60;V;69;V;61;V;55;V
28;079;17;14;28079017_14_6;2023;10;19;65;V;72;V;72;V;67;V;63;V;59;V;53;V;46;V;30;V;36;V;45;V;35;V;31;V;42;V;42;V;56;V;57;V;70;V;60;V;51;V;40;V;70;V;77;V;79;V
28;079;17;14;28079017_14_6;2023;10;20;70;V;90;V;86;V;75;V;76;V;74;V;69;V;68;V;67;V;67;V;71;V;70;V;70;V;71;V;72;V;76;V;86;V;85;V;74;V;62;V;62;V;58;V;62;V;58;V
28;079;17;14;28079017_14_6;2023;10;21;70;V;70;V;55;V;45;V;49;V;51;V;48;V;42;V;32;V;37;V;54;V;60;V;69;V;71;V;74;V;79;V;81;V;78;V;72;V;61;V;43;V;30;V;14;V;19;V
28;079;17;14;28079017_14_6;2023;10;22;20;V;18;V;5;V;5;V;17;V;31;V;30;V;30;V;39;V;43;V;44;V;52;V;64;V;74;V;75;V;80;V;80;V;77;V;73;V;60;V;49;V;54;V;65;V;68;V
28;079;17;14;28079017_14_6;2023;10;23;68;V;68;V;73;V;77;V;74;V;75;V;63;V;52;V;46;V;44;V;51;N;66;V;74;V;73;V;71;V;77;V;71;V;41;V;29;V;23;V;33;V;47;V;55;V;61;V
28;079;17;14;28079017_14_6;2023;10;24;61;V;62;V;63;V;65;V;58;V;52;V;52;V;45;V;37;V;37;V;50;V;59;V;64;V;69;V;73;V;69;V;70;V;62;V;52;V;52;V;53;V;58;V;51;V;54;V
28;079;17;14;28079017_14_6;2023;10;25;62;V;66;V;60;V;61;V;56;V;55;V;48;V;41;V;46;V;41;V;40;V;48;V;53;V;55;V;55;V;61;V;59;V;60;V;52;V;50;V;57;V;54;V;57;V;65;V
28;079;17;14;28079017_14_6;2023;10;26;65;V;64;V;58;V;56;V;55;V;50;V;44;V;37;V;31;V;33;N;57;N;15;N;32;V;31;V;28;V;37;V;39;V;54;V;50;V;37;V;40;V;40;V;47;V;48;V
28;079;17;14;28079017_14_6;2023;10;27;48;V;40;V;49;V;54;V;58;V;53;V;44;V;43;V;45;V;49;V;53;V;63;V;67;V;65;V;71;V;74;V;73;V;71;V;61;V;51;V;54;V;53;V;58;V;61;V
28;079;17;14;28079017_14_6;2023;10;28;56;V;63;V;69;V;70;V;69;V;69;V;66;V;49;V;48;V;58;V;63;V;67;V;70;V;69;V;71;V;69;V;70;V;70;V;63;V;63;V;59;V;58;V;54;V;54;V
28;079;17;14;28079017_14_6;2023;10;29;56;V;56;V;55;V;67;V;71;V;61;V;65;V;66;V;59;V;59;V;63;V;70;V;72;V;75;V;71;V;72;V;69;V;60;V;58;V;55;V;55;V;39;V;36;V;57;V
28;079;17;14;28079017_14_6;2023;10;30;61;V;61;V;62;V;64;V;68;V;64;V;58;V;62;V;54;V;51;V;57;V;64;V;65;V;68;V;68;V;56;V;60;V;55;V;27;V;16;V;7;V;30;V;39;V;49;V
28;079;17;14;28079017_14_6;2023;10;31;53;V;44;V;37;V;31;V;16;V;22;V;8;V;4;V;7;V;11;V;25;V;25;V;28;V;31;V;31;V;32;V;32;V;27;V;13;V;4;V;5;V;5;V;5;V;5;V
28;079;18;7;28079018_7_8;2023;10;01;6;V;4;V;1;V;1;V;1;V;2;V;4;V;3;V;5;V;11;V;4;V;4;V;3;V;3;V;3;V;2;V;1;V;1;V;1;V;5;V;7;V;26;V;9;V;2;V
28;079;18;7;28079018_7_8;2023;10;02;6;V;6;V;5;V;1;V;1;V;1;V;3;V;21;V;55;V;73;N;0;N;13;N;6;V;4;V;4;V;3;V;2;V;1;V;2;V;2;V;10;V;35;V;7;V;4;V
28;079;18;7;28079018_7_8;2023;10;03;5;V;1;V;1;V;1;V;1;V;1;V;4;V;6;V;35;V;55;V;38;V;23;V;8;V;7;V;5;V;3;V;3;V;2;V;1;V;12;V;9;V;33;V;40;V;8;V
28;079;18;7;28079018_7_8;2023;10;04;5;V;2;V;1;V;1;V;1;V;1;V;3;V;13;V;38;V;37;V;18;V;5;V;5;V;4;V;3;V;1;V;1;V;1;V;1;V;4;V;3;V;12;V;9;V;2;V
28;079;18;7;28079018_7_8;2023;10;05;3;V;4;V;2;V;1;V;1;V;1;V;2;V;16;V;36;V;61;V;34;V;24;V;11;V;6;V;3;V;3;V;2;V;1;V;1;V;2;V;28;V;58;V;27;V;2;V
28;079;18;7;28079018_7_8;2023;10;06;3;V;5;V;1;V;1;V;1;V;1;V;6;V;16;V;43;V;47;V;33;V;20;V;12;V;8;V;5;V;3;V;2;V;1;V;1;V;3;V;4;V;4;V;9;V;10;V
28;079;18;7;28079018_7_8;2023;10;07;19;V;18;V;12;V;3;V;1;V;1;V;2;V;6;V;24;V;26;V;11;V;8;V;5;V;3;V;3;V;3;V;1;V;1;V;3;V;1;V;11;V;5;V;2;V;3;V
28;079;18;7;28079018_7_8;2023;10;08;4;V;2;V;7;V;8;V;1;V;1;V;1;V;3;V;6;V;6;V;9;V;6;V;6;V;4;V;3;V;1;V;1;V;1;V;1;V;3;V;13;V;8;V;3;V;2;V
28;079;18;7;28079018_7_8;2023;10;09;4;V;3;V;9;V;3;V;1;V;1;V;10;V;20;V;41;V;46;V;41;V;23;V;9;V;6;V;5;V;4;V;3;V;3;V;1;V;4;V;13;V;6;V;1;V;2;V
28;079;18;7;28079018_7_8;2023;10;10;14;V;23;V;2;V;1;V;1;V;1;V;2;V;14;V;43;V;56;V;62;V;26;V;12;V;10;V;5;V;4;V;3;V;2;V;2;V;2;V;11;V;61;V;22;V;20;V
28;079;18;7;28079018_7_8;2023;10;11;6;V;2;V;1;V;1;V;1;V;3;V;3;V;20;V;38;V;43;V;45;V;39;V;24;V;10;V;7;V;4;V;3;V;1;V;1;V;7;V;21;V;61;V;10;V;5;V
28;079;18;7;28079018_7_8;2023;10;12;6;V;7;V;7;V;4;V;1;V;1;V;3;V;3;V;6;V;12;V;10;V;7;V;5;V;4;V;4;V;2;V;1;V;1;V;1;V;2;V;8;V;31;V;2;V;2;V
28;079;18;7;28079018_7_8;2023;10;13;2;V;2;V;1;V;1;V;1;V;2;V;3;V;12;V;19;V;42;V;28;V;10;V;6;V;5;V;4;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;14;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;5;V;3;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V
28;079;18;7;28079018_7_8;2023;10;15;2;V;3;V;3;V;2;V;3;V;4;V;8;V;9;V;16;V;16;V;10;V;7;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;0;N;0;N;0;N;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;2;V;7;V
28;079;18;7;28079018_7_8;2023;10;17;21;V;15;V;2;V;1;V;1;V;3;V;8;V;18;V;22;V;18;V;12;V;9;V;4;V;4;V;3;V;5;V;3;V;3;V;8;V;6;V;3;V;1;V;2;V;1;V
28;079;18;7;28079018_7_8;2023;10;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;5;V;5;V;4;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;2;V;1;V
28;079;18;7;28079018_7_8;2023;10;19;2;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;4;V;3;V;2;V;4;V;4;V;5;V;4;V;4;V;2;V;2;V;3;V;3;V;4;V;2;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;20;0;V;0;V;-0;V;0;V;0;V;0;V;1;V;3;V;4;V;3;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;1;V;3;V;2;V;2;V;4;V;2;V;2;V
28;079;18;7;28079018_7_8;2023;10;21;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;3;V;4;V;3;V;3;V;4;V;3;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;6;V;6;V
28;079;18;7;28079018_7_8;2023;10;22;8;V;13;V;2;V;2;V;2;V;3;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;4;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;1;V;2;V;1;V
28;079;18;7;28079018_7_8;2023;10;24;2;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;5;V;5;V;4;V;3;V;3;V;5;V;4;V;3;V;2;V;3;V;2;V;3;V;7;V;4;V;3;V;2;V
28;079;18;7;28079018_7_8;2023;10;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;5;V;5;V;4;V;4;V;2;V;3;V;5;V;3;V;2;V;4;V;4;V;4;V;3;V;3;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;26;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;6;V;4;V;3;V;3;V;3;V;7;V;5;V;4;V;2;V;2;V;3;V;5;V;3;V;1;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;27;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;6;V;4;V;4;V;2;V;3;V;3;V;4;V;2;V;2;V;2;V;4;V;2;V;2;V;2;V
28;079;18;7;28079018_7_8;2023;10;28;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;4;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;3;V;2;V;3;V;1;V
28;079;18;7;28079018_7_8;2023;10;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;5;V;2;V;2;V;2;V;1;V;4;V;2;V;7;V;3;V;2;V;2;V;1;V
28;079;18;7;28079018_7_8;2023;10;30;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;0;N;0;N;0;N;4;V;3;V;3;V;3;V;2;V;3;V;2;V;3;V;6;V;4;V;1;V;1;V
28;079;18;7;28079018_7_8;2023;10;31;1;V;1;V;1;V;1;V;1;V;1;V;1;V;38;V;58;V;36;V;41;V;31;V;19;V;19;V;18;V;15;V;12;V;9;V;16;V;51;V;78;V;92;V;79;V;40;V
28;079;18;8;28079018_8_8;2023;10;01;71;V;55;V;47;V;36;V;26;V;25;V;29;V;34;V;32;V;29;V;21;V;19;V;14;V;19;V;19;V;19;V;15;V;13;V;13;V;33;V;87;V;108;V;86;V;60;V
28;079;18;8;28079018_8_8;2023;10;02;65;V;61;V;52;V;32;V;20;V;21;V;29;V;44;V;49;V;54;N;0;N;40;N;27;V;23;V;24;V;24;V;29;V;28;V;34;V;46;V;109;V;121;V;104;V;86;V
28;079;18;8;28079018_8_8;2023;10;03;63;V;44;V;32;V;28;V;27;V;27;V;38;V;44;V;57;V;70;V;68;V;60;V;38;V;37;V;40;V;38;V;40;V;34;V;36;V;86;V;107;V;126;V;122;V;90;V
28;079;18;8;28079018_8_8;2023;10;04;65;V;58;V;25;V;17;V;13;V;18;V;33;V;51;V;58;V;61;V;42;V;22;V;23;V;22;V;20;V;15;V;19;V;20;V;26;V;43;V;79;V;107;V;105;V;77;V
28;079;18;8;28079018_8_8;2023;10;05;71;V;64;V;50;V;35;V;28;V;22;V;28;V;46;V;49;V;60;V;61;V;64;V;49;V;37;V;30;V;27;V;19;V;22;V;20;V;38;V;106;V;123;V;103;V;67;V
28;079;18;8;28079018_8_8;2023;10;06;56;V;52;V;47;V;41;V;28;V;21;V;36;V;50;V;56;V;64;V;61;V;53;V;45;V;39;V;30;V;20;V;17;V;14;V;20;V;54;V;93;V;73;V;75;V;75;V
28;079;18;8;28079018_8_8;2023;10;07;71;V;60;V;59;V;40;V;31;V;28;V;27;V;39;V;46;V;44;V;38;V;32;V;27;V;22;V;22;V;23;V;14;V;13;V;17;V;27;V;100;V;92;V;73;V;52;V
28;079;18;8;28079018_8_8;2023;10;08;61;V;54;V;57;V;52;V;39;V;29;V;27;V;31;V;33;V;28;V;29;V;24;V;29;V;31;V;28;V;16;V;10;V;13;V;12;V;38;V;87;V;81;V;71;V;52;V
28;079;18;8;28079018_8_8;2023;10;09;55;V;66;V;62;V;45;V;32;V;26;V;41;V;50;V;59;V;64;V;64;V;58;V;41;V;34;V;37;V;41;V;39;V;38;V;35;V;58;V;120;V;110;V;62;V;70;V
28;079;18;8;28079018_8_8;2023;10;10;92;V;93;V;42;V;27;V;28;V;28;V;29;V;44;V;55;V;63;V;72;V;55;V;48;V;52;V;37;V;39;V;35;V;34;V;41;V;76;V;110;V;127;V;108;V;94;V
28;079;18;8;28079018_8_8;2023;10;11;70;V;59;V;44;V;42;V;27;V;30;V;34;V;49;V;55;V;62;V;64;V;71;V;61;V;42;V;41;V;33;V;27;V;20;V;26;V;81;V;113;V;121;V;101;V;85;V
28;079;18;8;28079018_8_8;2023;10;12;72;V;67;V;63;V;48;V;31;V;26;V;35;V;38;V;39;V;41;V;36;V;28;V;30;V;30;V;25;V;17;V;13;V;11;V;16;V;43;V;87;V;109;V;69;V;67;V
28;079;18;8;28079018_8_8;2023;10;13;67;V;55;V;44;V;33;V;29;V;36;V;41;V;48;V;54;V;56;V;58;V;38;V;32;V;38;V;38;V;24;V;16;V;13;V;20;V;27;V;26;V;27;V;36;V;42;V
28;079;18;8;28079018_8_8;2023;10;14;38;V;33;V;19;V;19;V;8;V;8;V;14;V;33;V;36;V;38;V;32;V;20;V;16;V;12;V;10;V;9;V;10;V;11;V;16;V;29;V;29;V;22;V;29;V;49;V
28;079;18;8;28079018_8_8;2023;10;15;39;V;27;V;26;V;22;V;23;V;23;V;22;V;21;V;20;V;18;V;22;V;23;V;14;V;14;V;11;V;11;V;9;V;12;V;15;V;20;V;29;V;27;V;21;V;9;V
28;079;18;8;28079018_8_8;2023;10;16;9;V;16;V;11;V;4;V;5;V;6;V;8;V;20;V;24;V;0;N;0;N;0;N;19;V;12;V;10;V;13;V;14;V;12;V;20;V;25;V;37;V;32;V;47;V;71;V
28;079;18;8;28079018_8_8;2023;10;17;76;V;59;V;31;V;22;V;25;V;24;V;31;V;46;V;54;V;46;V;33;V;24;V;14;V;13;V;15;V;21;V;13;V;11;V;14;V;14;V;17;V;15;V;9;V;7;V
28;079;18;8;28079018_8_8;2023;10;18;6;V;5;V;3;V;3;V;2;V;4;V;7;V;12;V;14;V;17;V;14;V;14;V;9;V;8;V;8;V;9;V;9;V;12;V;14;V;15;V;12;V;10;V;12;V;11;V
28;079;18;8;28079018_8_8;2023;10;19;5;V;3;V;3;V;3;V;4;V;7;V;16;V;23;V;27;V;28;V;23;V;32;V;39;V;34;V;25;V;15;V;13;V;20;V;28;V;32;V;48;V;20;V;11;V;6;V
28;079;18;8;28079018_8_8;2023;10;20;7;V;3;V;4;V;2;V;1;V;3;V;6;V;13;V;17;V;17;V;13;V;10;V;8;V;10;V;10;V;9;V;10;V;10;V;19;V;24;V;22;V;21;V;16;V;13;V
28;079;18;8;28079018_8_8;2023;10;21;9;V;6;V;8;V;5;V;4;V;4;V;7;V;18;V;19;V;24;V;18;V;12;V;11;V;11;V;9;V;8;V;8;V;6;V;13;V;21;V;23;V;39;V;71;V;72;V
28;079;18;8;28079018_8_8;2023;10;22;66;V;58;V;42;V;36;V;33;V;31;V;26;V;23;V;22;V;21;V;14;V;19;V;13;V;10;V;9;V;7;V;8;V;10;V;15;V;18;V;26;V;21;V;11;V;7;V
28;079;18;8;28079018_8_8;2023;10;23;7;V;6;V;2;V;2;V;2;V;3;V;7;V;16;V;26;V;29;V;16;V;17;V;14;V;14;V;18;V;19;V;26;V;30;V;40;V;39;V;37;V;22;V;18;V;12;V
28;079;18;8;28079018_8_8;2023;10;24;10;V;6;V;4;V;3;V;3;V;5;V;11;V;28;V;27;V;34;V;16;V;11;V;10;V;11;V;9;V;10;V;10;V;14;V;22;V;26;V;24;V;20;V;27;V;15;V
28;079;18;8;28079018_8_8;2023;10;25;6;V;3;V;3;V;3;V;3;V;5;V;8;V;17;V;25;V;21;V;18;V;15;V;10;V;11;V;13;V;11;V;10;V;13;V;17;V;20;V;18;V;15;V;9;V;6;V
28;079;18;8;28079018_8_8;2023;10;26;3;V;2;V;3;V;2;V;2;V;3;V;7;V;11;V;16;V;13;V;10;V;9;V;8;V;13;V;13;V;8;V;7;V;13;V;24;V;32;V;21;V;21;V;17;V;11;V
28;079;18;8;28079018_8_8;2023;10;27;19;V;11;V;9;V;4;V;5;V;6;V;14;V;23;V;26;V;21;V;18;V;13;V;12;V;11;V;12;V;11;V;13;V;12;V;16;V;24;V;26;V;23;V;18;V;12;V
28;079;18;8;28079018_8_8;2023;10;28;10;V;7;V;4;V;3;V;3;V;3;V;5;V;10;V;15;V;12;V;10;V;10;V;10;V;11;V;9;V;7;V;6;V;7;V;10;V;15;V;18;V;15;V;16;V;14;V
28;079;18;8;28079018_8_8;2023;10;29;12;V;8;V;7;V;4;V;3;V;3;V;7;V;11;V;15;V;18;V;14;V;11;V;15;V;10;V;15;V;13;V;10;V;20;V;22;V;30;V;24;V;29;V;39;V;21;V
28;079;18;8;28079018_8_8;2023;10;30;11;V;8;V;6;V;8;V;5;V;9;V;12;V;13;V;19;V;0;N;0;N;0;N;10;V;8;V;10;V;13;V;13;V;17;V;32;V;43;V;58;V;49;V;23;V;14;V
28;079;18;8;28079018_8_8;2023;10;31;9;V;14;V;11;V;11;V;12;V;14;V;19;V;54;V;61;V;55;V;55;V;52;V;45;V;48;V;48;V;49;V;49;V;53;V;65;V;74;V;76;V;65;V;63;V;53;V
28;079;18;10;28079018_10_47;2023;10;01;46;V;39;V;38;V;29;V;25;V;23;V;22;V;29;V;24;V;26;V;28;V;9;V;28;V;23;V;10;V;2;V;2;V;14;V;19;V;4;V;16;V;24;V;40;V;24;V
28;079;18;10;28079018_10_47;2023;10;02;26;V;28;V;25;V;28;V;15;V;11;V;19;V;17;V;26;V;55;V;45;V;23;V;51;V;27;V;18;V;23;V;14;V;19;V;32;V;25;V;29;V;39;V;43;V;39;V
28;079;18;10;28079018_10_47;2023;10;03;35;V;41;V;24;V;26;V;21;V;21;V;18;V;25;V;23;V;38;V;55;V;42;V;37;V;19;V;13;V;34;V;13;V;40;V;49;V;30;V;28;V;42;V;73;V;54;V
28;079;18;10;28079018_10_47;2023;10;04;33;V;33;V;27;V;27;V;21;V;21;V;27;V;37;V;45;V;53;V;43;V;29;V;23;V;30;V;28;V;22;V;35;V;44;V;22;V;46;V;24;V;57;V;49;V;43;V
28;079;18;10;28079018_10_47;2023;10;05;36;V;38;V;37;V;41;V;49;V;23;V;27;V;43;V;38;V;48;V;60;V;69;V;52;V;19;V;28;V;25;V;47;V;37;V;11;V;32;V;28;V;68;V;66;V;42;V
28;079;18;10;28079018_10_47;2023;10;06;40;V;39;V;30;V;37;V;29;V;34;V;30;V;35;V;40;V;46;V;41;V;48;V;64;V;74;V;35;V;39;V;27;V;16;V;31;V;21;V;36;V;43;V;40;V;58;V
28;079;18;10;28079018_10_47;2023;10;07;59;V;48;V;37;V;23;V;32;V;25;V;24;V;33;V;40;V;31;V;45;V;47;V;18;V;18;V;40;V;38;V;40;V;37;V;21;V;26;V;35;V;46;V;46;V;60;V
28;079;18;10;28079018_10_47;2023;10;08;27;V;30;V;32;V;29;V;27;V;24;V;21;V;21;V;20;V;25;V;42;V;22;V;21;V;18;V;31;V;15;V;2;V;28;V;25;V;7;V;18;V;51;V;42;V;29;V
28;079;18;10;28079018_10_47;2023;10;09;26;V;39;V;30;V;35;V;35;V;18;V;11;V;32;V;37;V;37;V;41;V;47;V;28;V;30;V;20;V;47;V;30;V;44;V;40;V;32;V;35;V;52;V;43;V;43;V
28;079;18;10;28079018_10_47;2023;10;10;51;V;49;V;52;V;42;V;27;V;19;V;21;V;28;V;30;V;59;V;49;V;49;V;45;V;34;V;59;V;42;V;52;V;18;V;30;V;39;V;46;V;61;V;69;V;54;V
28;079;18;10;28079018_10_47;2023;10;11;38;V;37;V;32;V;34;V;19;V;21;V;24;V;24;V;29;V;36;V;49;V;46;V;50;V;16;V;17;V;53;V;11;V;36;V;33;V;37;V;40;V;65;V;58;V;57;V
28;079;18;10;28079018_10_47;2023;10;12;45;V;39;V;39;V;23;V;33;V;24;V;29;V;24;V;23;V;29;V;36;V;21;V;21;V;38;V;32;V;35;V;13;V;32;V;16;V;30;V;41;V;61;V;58;V;37;V
28;079;18;10;28079018_10_47;2023;10;13;36;V;28;V;37;V;35;V;29;V;37;V;21;V;30;V;28;V;35;V;35;V;46;V;30;V;44;V;25;V;42;V;28;V;6;V;59;V;40;V;42;V;43;V;47;V;41;V
28;079;18;10;28079018_10_47;2023;10;14;36;V;26;V;38;V;50;V;42;V;51;V;28;V;41;V;46;V;39;V;25;V;25;V;21;V;43;V;48;V;51;V;16;V;2;V;4;V;16;V;13;V;32;V;38;V;37;V
28;079;18;10;28079018_10_47;2023;10;15;40;V;23;V;18;V;13;V;21;V;28;V;31;V;29;V;29;V;32;V;28;V;27;V;25;V;55;V;40;V;38;V;32;V;35;V;55;V;23;V;32;V;38;V;8;V;4;V
28;079;18;10;28079018_10_47;2023;10;16;3;V;22;V;8;V;4;V;26;V;14;V;14;V;23;V;29;V;27;V;31;V;7;V;1;V;1;V;11;V;24;V;12;V;27;V;18;V;19;V;12;V;16;V;19;V;18;V
28;079;18;10;28079018_10_47;2023;10;17;34;V;11;V;13;V;9;V;2;V;13;V;22;V;23;V;23;V;26;V;26;V;36;V;26;V;21;V;44;V;44;V;54;V;65;V;60;V;58;V;25;V;20;V;24;V;19;V
28;079;18;10;28079018_10_47;2023;10;18;22;V;12;V;27;V;10;V;25;V;13;V;13;V;11;V;9;V;10;V;10;V;7;V;17;V;50;V;24;V;24;V;13;V;2;V;21;V;13;V;7;V;1;V;1;V;5;V
28;079;18;10;28079018_10_47;2023;10;19;10;V;19;V;14;V;15;V;21;V;15;V;22;V;21;V;21;V;16;V;11;V;18;V;25;V;27;V;13;V;29;V;17;V;1;V;8;V;20;V;3;V;11;V;11;V;4;V
28;079;18;10;28079018_10_47;2023;10;20;1;V;3;V;11;V;7;V;11;V;14;V;7;V;10;V;13;V;17;V;13;V;13;V;11;V;34;V;21;V;21;V;19;V;8;V;3;V;8;V;2;V;8;V;12;V;5;V
28;079;18;10;28079018_10_47;2023;10;21;3;V;5;V;7;V;4;V;5;V;3;V;9;V;13;V;10;V;6;V;8;V;7;V;11;V;1;V;3;V;15;V;9;V;18;V;4;V;10;V;17;V;9;V;12;V;15;V
28;079;18;10;28079018_10_47;2023;10;22;18;V;21;V;24;V;21;V;15;V;28;V;15;V;13;V;10;V;12;V;14;V;13;V;11;V;3;V;7;V;8;V;9;V;10;V;11;V;6;V;11;V;10;V;3;V;4;V
28;079;18;10;28079018_10_47;2023;10;23;2;V;9;V;3;V;6;V;5;V;18;V;6;V;1;V;1;V;13;V;31;V;8;V;6;V;1;V;10;V;4;V;12;V;27;V;28;V;22;V;9;V;14;V;8;V;14;V
28;079;18;10;28079018_10_47;2023;10;24;15;V;7;V;4;V;8;V;17;V;10;V;6;V;12;V;14;V;15;V;11;V;5;V;18;V;20;V;20;V;18;V;13;V;1;V;4;V;12;V;13;V;12;V;3;V;11;V
28;079;18;10;28079018_10_47;2023;10;25;9;V;4;V;7;V;8;V;8;V;9;V;12;V;10;V;6;V;10;V;11;V;7;V;3;V;7;V;13;V;11;V;18;V;5;V;15;V;18;V;18;V;26;V;31;V;22;V
28;079;18;10;28079018_10_47;2023;10;26;22;V;17;V;16;V;16;V;15;V;13;V;7;V;5;V;14;V;13;V;22;V;12;V;8;V;5;V;7;V;17;V;14;V;5;V;12;V;25;V;12;V;15;V;12;V;19;V
28;079;18;10;28079018_10_47;2023;10;27;10;V;2;V;1;V;11;V;11;V;8;V;17;V;10;V;12;V;13;V;12;V;9;V;21;V;23;V;20;V;23;V;16;V;20;V;18;V;13;V;11;V;13;V;11;V;7;V
28;079;18;10;28079018_10_47;2023;10;28;11;V;11;V;7;V;10;V;7;V;11;V;10;V;7;V;10;V;15;V;13;V;19;V;13;V;2;V;16;V;9;V;4;V;4;V;5;V;10;V;21;V;13;V;20;V;19;V
28;079;18;10;28079018_10_47;2023;10;29;5;V;4;V;16;V;14;V;11;V;14;V;10;V;12;V;11;V;17;V;19;V;7;V;7;V;13;V;10;V;7;V;10;V;11;V;7;V;7;V;6;V;6;V;11;V;12;V
28;079;18;10;28079018_10_47;2023;10;30;16;V;8;V;6;V;12;V;19;V;19;V;7;V;1;V;9;V;9;N;1;V;1;V;1;V;1;V;5;V;33;V;7;V;16;V;23;V;12;V;2;V;5;V;5;V;10;V
28;079;18;10;28079018_10_47;2023;10;31;4;V;5;V;5;V;7;V;10;V;7;V;12;V;13;V;22;V;25;V;28;V;32;V;25;V;36;V;34;V;38;V;24;V;25;V;42;V;27;V;33;V;48;V;52;V;38;V
28;079;18;12;28079018_12_8;2023;10;01;81;V;61;V;49;V;38;V;27;V;28;V;35;V;38;V;40;V;46;V;28;V;25;V;19;V;24;V;24;V;23;V;17;V;14;V;14;V;41;V;98;V;148;V;99;V;63;V
28;079;18;12;28079018_12_8;2023;10;02;74;V;70;V;59;V;34;V;21;V;23;V;34;V;75;V;133;V;167;N;0;N;60;N;37;V;29;V;30;V;28;V;32;V;30;V;36;V;48;V;124;V;175;V;114;V;92;V
28;079;18;12;28079018_12_8;2023;10;03;70;V;46;V;34;V;30;V;28;V;29;V;44;V;53;V;111;V;154;V;126;V;95;V;50;V;47;V;48;V;42;V;44;V;38;V;37;V;104;V;120;V;176;V;183;V;102;V
28;079;18;12;28079018_12_8;2023;10;04;72;V;61;V;26;V;18;V;14;V;20;V;38;V;72;V;117;V;118;V;70;V;29;V;31;V;28;V;24;V;17;V;21;V;22;V;28;V;50;V;84;V;126;V;119;V;80;V
